"PUNTO DE INFORMACIÓN","MES","AÑO","PAIS DE PROCEDENCIA","CIUDAD DE PROCEDENCIA","CIUDAD DE DESTINO 1","CIUDAD DE DESTINO 2","CIUDAD DE DESTINO 3","CIUDAD DE DESTINO 4","CIUDAD DE DESTINO 5","SEXO","MOTIVO DEL VIAJE","TIEMPO DE PERMANENCIA EN DIAS","TIPO ALOJAMIENTO","TIPO TRANSPORTE","PRESUPUESTO","RESULTADO SATISFACCIÓN","CANTIDAD DE VIAJEROS"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Bogota","Paipa","Toca","NA","NA","NA","Femenino","Turismo de Naturaleza.","2","Casa de familiares o amigos.","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","8","5"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Ocaña","Iza","Paipa","Tota","NA","NA","Masculino","Turismo de Naturaleza.","4","Hotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Fusagasuga","Duitama","Iza","Nobsa","Paipa","Sogamoso","Masculino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","4"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Bucaramanga","Duitama","Nobsa","Paipa","NA","NA","Masculino","Turismo Cultural.","3","Apartahotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Bogota","Paipa","NA","NA","NA","NA","Femenino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","2"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Bogotá","Aquitania","Paipa","NA","NA","NA","Femenino","Turismo de Bienestar.","5","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Socha","Paipa","NA","NA","NA","NA","Femenino","Turismo Cultural.","1","Hotel","Vehículo de amigos o familiares.","Entre $ 500.000 a $ 1.000.000 COP.","10","11"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Medellin","Aquitania","Ráquira","Paipa","Villa de Leyva","NA","Femenino","Turismo de Bienestar.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Monumento Pantano de Vargas","7","2,024","Colombiano","Bogota","Paipa","NA","NA","NA","NA","Femenino","Turismo de Aventura.","3","Hotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Lago de Tota","7","2,024","Extranjero","NA","Aquitania","Cuítiva","Duitama","Firavitoba","Iza","Masculino","Turismo de Naturaleza.","3","Hotel","Alquiler de vehículo.","Entre $ 3.000.000 a $ 5.000.000 COP.","10","5"
"Lago de Tota","7","2,024","Colombiano","Medellín","Aquitania","Cuítiva","Iza","Monguí","Nobsa","Femenino","Turismo de Naturaleza.","2","Posada turística","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","6"
"Lago de Tota","7","2,024","Colombiano","Bogotá","Aquitania","Duitama","Iza","Monguí","Sogamoso","Masculino","Turismo de Naturaleza.","4","Casa/cabaña de vacaciones arrendada.","Vehículo de amigos o familiares.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","5"
"Lago de Tota","7","2,024","Colombiano","Bogotá","Aquitania","Iza","Tota","NA","NA","Masculino","Turismo de Naturaleza.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","2"
"Lago de Tota","7","2,024","Colombiano","Bogotá","Aquitania","Cuítiva","Firavitoba","Iza","Monguí","Femenino","Turismo de Naturaleza.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Lago de Tota","7","2,024","Colombiano","Cali","Aquitania","Cuítiva","Duitama","Firavitoba","Iza","Femenino","Turismo de Naturaleza.","2","Casa/cabaña de vacaciones arrendada.","Vehículo propio.","Entre $ 3.000.000 a $ 5.000.000 COP.","10","7"
"Lago de Tota","7","2,024","Colombiano","Bogotá","Aquitania","Duitama","Iza","Ráquira","Villa de Leyva","Masculino","Turismo Cultural.","3","Hotel","Vehículo de amigos o familiares.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","4"
"Lago de Tota","7","2,024","Colombiano","Chía","Aquitania","Iza","Monguí","Tibasosa","Tunja","Masculino","Turismo de Naturaleza.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","9","3"
"Lago de Tota","7","2,024","Colombiano","Bogotá","Aquitania","Duitama","Iza","Tibasosa","NA","Masculino","Turismo Cultural.","2","Hotel","Vehículo de amigos o familiares.","Entre $ 3.000.000 a $ 5.000.000 COP.","10","5"
"Lago de Tota","7","2,024","Colombiano","Bucaramanga","Aquitania","Duitama","Monguí","Nobsa","Paipa","Masculino","Turismo Cultural.","1","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","9","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Tauramena","Duitama","Paipa","Sogamoso","NA","NA","Femenino","Competencia de ciclismo campo verde","3","Casa/Apartamento propio.","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","9","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Barranquilla","Monguí","Nobsa","Duitama","Villa de Leyva","NA","Masculino","Turismo de Naturaleza.","3","Posada turística","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","3"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Melgar","Ramiriquí","Ráquira","Villa de Leyva","NA","NA","Femenino","Turismo de Naturaleza.","1","Hotel","Vehículo propio.","hasta $ 500.000 COP.","10","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Paipa","NA","NA","NA","NA","Femenino","Turismo de Bienestar.","1","Hotel","Vehículo propio.","hasta $ 500.000 COP.","9","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Barranquilla","Paipa","Villa de Leyva","Tota","Ráquira","NA","Femenino","Turismo de Naturaleza.","5","Hotel","Vehículo de amigos o familiares.","más de $ 5.000.000 COP.","10","2"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Mesa de los santos","Paipa","NA","NA","NA","NA","Femenino","Turismo Cultural.","1","Posada turística","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","3"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Santa Ana","Duitama","Paipa","Sogamoso","Tibasosa","NA","Femenino","Turismo Cultural.","2","Apartamento arrendado","Vehículo propio.","hasta $ 500.000 COP.","8","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Duitama","Paipa","Sogamoso","Tunja","NA","Masculino","Turismo de Aventura.","1","Hotel","Motocicleta","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Paipa","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","1","Casa de familiares o amigos.","Vehículo de amigos o familiares.","hasta $ 500.000 COP.","10","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Paipa","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Boyacá","Paipa","NA","NA","NA","Femenino","Turismo de Bienestar.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","6"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Madrid","Duitama","Paipa","Tibasosa","NA","NA","Femenino","Turismo Cultural.","1","Casa de familiares o amigos.","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","3"
"Lago de Tota","8","2,024","Colombiano","Bogotá","Aquitania","Cuítiva","Iza","Monguí","Tibasosa","Masculino","Turismo de Naturaleza.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","4"
"Lago de Tota","8","2,024","Colombiano","Bogotá","Aquitania","Duitama","Iza","Monguí","Mongua","Femenino","Turismo de Naturaleza.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Lago de Tota","8","2,024","Colombiano","Bucaramanga","Aquitania","Duitama","Iza","Tota","Villa de Leyva","Femenino","Turismo de Naturaleza.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","9","5"
"Tunja","8","2,024","Colombiano","JARDINES","Chiquinquirá","Duitama","Iza","Paipa","Ráquira","Masculino","Turismo de Naturaleza.","4","Hotel","Vehículo de amigos o familiares.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","8","2,024","Colombiano","BOGOTA","Tunja","Villa de Leyva","NA","NA","NA","Femenino","Turismo Cultural.","2","Hotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","12"
"Lago de Tota","8","2,024","Extranjero","NA","Aquitania","Cuítiva","Firavitoba","Iza","Pesca","Masculino","Turismo de Naturaleza.","2","Glamping","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","9","2"
"Lago de Tota","8","2,024","Colombiano","Bogotá","Aquitania","Duitama","Iza","Villa de Leyva","NA","Femenino","Turismo de Naturaleza.","4","Posada turística","Vehículo de amigos o familiares.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","2"
"Lago de Tota","8","2,024","Colombiano","Villanueva","Aquitania","Duitama","Firavitoba","Iza","Monguí","Femenino","Turismo de Naturaleza.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","4"
"Lago de Tota","8","2,024","Colombiano","Bogotá","Aquitania","Duitama","Firavitoba","Iza","Paipa","Masculino","Turismo de Naturaleza.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","3"
"Lago de Tota","8","2,024","Colombiano","Medellín","Aquitania","Duitama","Iza","Monguí","Nobsa","Femenino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Lago de Tota","8","2,024","Colombiano","Bogotá","Aquitania","Duitama","Firavitoba","Iza","Monguí","Masculino","Turismo de Naturaleza.","2","Hotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","3"
"Tunja","8","2,024","Extranjero","NA","Aquitania","Chiquinquirá","Duitama","Paipa","Tunja","Masculino","Turismo de Naturaleza.","4","Hotel","Vehículo de amigos o familiares.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","3"
"Tunja","8","2,024","Colombiano","MEDELLIN","Paipa","Ráquira","Tunja","Villa de Leyva","NA","Masculino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","42"
"Tunja","8","2,024","Colombiano","ARMENIA","Duitama","Iza","Monguí","Paipa","Tunja","Masculino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","8","2,024","Colombiano","BOGOTA","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Turismo Cultural.","1","Ningún tipo de alojamiento.","Vehículo propio.","hasta $ 500.000 COP.","10","2"
"Tunja","8","2,024","Colombiano","CUCUTA","Paipa","Tunja","Villa de Leyva","NA","NA","Femenino","Turismo Cultural.","2","Hotel","Bus","hasta $ 500.000 COP.","10","19"
"Tunja","8","2,024","Colombiano","MEDELLIN","Paipa","Tota","Tunja","NA","NA","Masculino","Turismo Cultural.","3","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","24"
"Tunja","8","2,024","Colombiano","MEDELLIN","Duitama","Iza","Nobsa","Paipa","Ráquira","Masculino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","32"
"Tunja","8","2,024","Colombiano","MEDELLIN","Duitama","Paipa","Ráquira","Tunja","Villa de Leyva","Masculino","Turismo Cultural.","3","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","45"
"Tunja","8","2,024","Extranjero","NA","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Turismo Cultural.","1","Ningún tipo de alojamiento.","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","4"
"Tunja","8","2,024","Colombiano","BOGOTA","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Turismo Cultural.","1","Ningún tipo de alojamiento.","Vehículo propio.","hasta $ 500.000 COP.","10","3"
"Tunja","8","2,024","Extranjero","NA","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","18"
"Tunja","8","2,024","Colombiano","MANIZALES","Ráquira","Sáchica","Sutamarchán","Tunja","Villa de Leyva","Femenino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","8","2,024","Colombiano","BELLO","Chiquinquirá","Duitama","Iza","Aquitania","Paipa","Masculino","Turismo Cultural.","3","Hotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","39"
"Tunja","8","2,024","Colombiano","MEDELLIN","Chiquinquirá","Paipa","Ráquira","Sutamarchán","Tota","Femenino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","36"
"Tunja","8","2,024","Colombiano","MEDELLIN","Chiquinquirá","Duitama","Iza","Paipa","Ráquira","Femenino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","40"
"Tunja","8","2,024","Extranjero","NA","Villa de Leyva","Tunja","NA","NA","NA","Masculino","Turismo Cultural.","1","Ningún tipo de alojamiento.","Vehículo de amigos o familiares.","Entre $ 500.000 a $ 1.000.000 COP.","10","6"
"Tunja","8","2,024","Colombiano","BOGOTA","Tunja","Villa de Leyva","NA","NA","NA","Femenino","Turismo Cultural.","1","Ningún tipo de alojamiento.","Bus","hasta $ 500.000 COP.","10","45"
"Tunja","8","2,024","Colombiano","BOGOTA","Ráquira","Tunja","Villa de Leyva","NA","NA","Femenino","Turismo Cultural.","3","Hotel","Bus","hasta $ 500.000 COP.","10","45"
"Tunja","8","2,024","Colombiano","MEDELLÍN","Aquitania","Chiquinquirá","Duitama","Iza","Nobsa","Masculino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","37"
"Tunja","8","2,024","Colombiano","SAN GIL","Santa Sofía","Sutamarchán","Tunja","Villa de Leyva","NA","Femenino","Turismo Cultural.","1","Hotel","Vehículo de amigos o familiares.","Entre $ 500.000 a $ 1.000.000 COP.","10","8"
"Tunja","8","2,024","Colombiano","CALI","Duitama","Nobsa","Paipa","Ráquira","Tunja","Masculino","Turismo de Aventura.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","8","2,024","Colombiano","BUGA","Chiquinquirá","Tunja","NA","NA","NA","Femenino","RELIGIOSO","2","Hotel","Vehículo de amigos o familiares.","Entre $ 500.000 a $ 1.000.000 COP.","10","28"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Buenaventura","Sogamoso","Tunja","Iza","NA","NA","Femenino","Turismo Cultural.","2","Casa de familiares o amigos.","Vehículo propio.","hasta $ 500.000 COP.","10","3"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Buenaventura","Sogamoso","Tunja","Iza","NA","NA","Femenino","Turismo Cultural.","2","Casa de familiares o amigos.","Vehículo propio.","hasta $ 500.000 COP.","10","3"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Paipa","Duitama","Nobsa","Tibasosa","NA","Femenino","Turismo de Naturaleza.","5","Casa de familiares o amigos.","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","4"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Paipa","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","4","Casa de familiares o amigos.","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","5"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Soacha","Duitama","Paipa","NA","NA","NA","Masculino","Turismo Cultural.","2","Habitación rentada en vivienda familiar.","Bus","hasta $ 500.000 COP.","10","1"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Monguí","Paipa","NA","NA","NA","Masculino","Turismo Cultural.","4","Apartamento arrendado","Alquiler de vehículo.","Entre $ 500.000 a $ 1.000.000 COP.","10","3"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Paipa","Villa de Leyva","NA","NA","NA","Femenino","Turismo Cultural.","1","Casa de familiares o amigos.","Vehículo propio.","hasta $ 500.000 COP.","10","2"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Cali","Duitama","Monguí","Paipa","NA","NA","Femenino","Turismo de Naturaleza.","5","Casa/cabaña de vacaciones arrendada.","Alquiler de vehículo.","Entre $ 500.000 a $ 1.000.000 COP.","10","3"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Subavilla hermosa","Nobsa","Tibasosa","NA","NA","NA","Masculino","Turismo de Naturaleza.","5","Casa de familiares o amigos.","Vehículo propio.","hasta $ 500.000 COP.","10","6"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Colón","Boyacá","NA","NA","NA","NA","Masculino","Turismo de Naturaleza.","5","Casa de familiares o amigos.","Vehículo propio.","hasta $ 500.000 COP.","10","3"
"Monumento Pantano de Vargas","8","2,024","Colombiano","Bogotá","Duitama","Paipa","NA","NA","NA","Femenino","Turismo de Bienestar.","2","Centro vacacional/Resort.","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","5"
"Lago de Tota","8","2,024","Colombiano","Tópaga","Aquitania","Iza","Corrales","Tota","NA","Masculino","Turismo Cultural.","5","Casa de familiares o amigos.","Vehículo propio.","hasta $ 500.000 COP.","10","4"
"Lago de Tota","8","2,024","Colombiano","Facatativá","Aquitania","Cuítiva","Iza","Tota","NA","Femenino","Turismo de Naturaleza.","4","Hotel","Vehículo propio.","hasta $ 500.000 COP.","10","1"
"Lago de Tota","8","2,024","Colombiano","Chia","Aquitania","Iza","NA","NA","NA","Masculino","Vacacional","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","4"
"Lago de Tota","8","2,024","Colombiano","Madrid","Aquitania","Duitama","Paipa","Villa de Leyva","NA","Masculino","Turismo de Naturaleza.","2","Apartamento arrendado","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","4"
"Lago de Tota","8","2,024","Colombiano","Bogotá","Aquitania","NA","NA","NA","NA","Masculino","Turismo de Naturaleza.","4","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","7","4"
"Lago de Tota","8","2,024","Colombiano","Bogotá","Aquitania","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","5","Casa de familiares o amigos.","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","5"
"Lago de Tota","8","2,024","Colombiano","La Mesa","Aquitania","Iza","Nobsa","Tota","NA","Femenino","Turismo de Naturaleza.","2","Hotel","Motocicleta","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Lago de Tota","8","2,024","Colombiano","Alpujarra","Aquitania","Cuítiva","Iza","Firavitoba","NA","Masculino","Turismo de Naturaleza.","2","Casa de familiares o amigos.","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","8","4"
"Lago de Tota","8","2,024","Colombiano","Andes","Aquitania","Boyacá","NA","NA","NA","Masculino","Turismo Cultural.","5","Hotel","Bus","más de $ 5.000.000 COP.","10","87"
"Lago de Tota","8","2,024","Colombiano","Villanueva","Aquitania","Duitama","Belén","NA","NA","Masculino","Turismo Cultural.","1","Hotel","Vehículo propio.","hasta $ 500.000 COP.","10","2"
"Lago de Tota","8","2,024","Colombiano","Sogamoso","Aquitania","Iza","NA","NA","NA","Femenino","Turismo de Naturaleza.","1","Casa de familiares o amigos.","Bus","hasta $ 500.000 COP.","10","2"
"Lago de Tota","8","2,024","Colombiano","Cali","Aquitania","Cuítiva","Duitama","Iza","Monguí","Femenino","Turismo de Naturaleza.","2","Casa/cabaña de vacaciones arrendada.","Vehículo propio.","Entre $ 3.000.000 a $ 5.000.000 COP.","10","7"
"Lago de Tota","8","2,024","Colombiano","Andes","Aquitania","Nobsa","Paipa","Tibasosa","Tunja","Masculino","Turismo Cultural.","5","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","87"
"Monumento Pantano de Vargas","9","2,024","Colombiano","Cajicá","Boyacá","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","1","Camping.","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","7","2"
"Monumento Pantano de Vargas","9","2,024","Colombiano","Bogotá","Duitama","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","2","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","4"
"Monumento Pantano de Vargas","9","2,024","Colombiano","Florida","Duitama","Paipa","NA","NA","NA","Femenino","Turismo Cultural.","1","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Monumento Pantano de Vargas","9","2,024","Colombiano","Paipa","Duitama","Tunja","Ventaquemada","NA","NA","Masculino","Turismo de Naturaleza.","3","Hotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","2"
"Monumento Pantano de Vargas","9","2,024","Colombiano","Gambita","Boyacá","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","1","Hotel","Vehículo propio.","Entre $ 500.000 a $ 1.000.000 COP.","8","2"
"Monumento Pantano de Vargas","9","2,024","Colombiano","Arauca","Paipa","NA","NA","NA","NA","Femenino","Turismo de Naturaleza.","1","Hotel","Bus","Entre $ 500.000 a $ 1.000.000 COP.","10","4"
